	 dpk16ahr202950_04496	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202950_04496	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202953_04757	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202953_04757	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202953_04757	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	normalization and coreg GOOD, OFC dropout
	 dpk16ahr203009_03958	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203009_03958	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203009_03958	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203015_04732	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203015_04732	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203015_04732	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203099_05006	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203099_05006	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203099_05006	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203113_04991	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203113_04991	ESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	Good coreg and normalization, EXCESSIVE OFC dropout
	 dpk16ahr203118_03986	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203118_03986	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203118_03986	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203136_03671	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203136_03671	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203136_03671	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	Appears to have subtle coregistration issue in the prefrontal cortex
	 dpk16ahr203202_04596	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203202_04596	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203202_04596	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203338_04385	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203338_04385	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203338_04385	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203343_04090	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203343_04090	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203343_04090	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203385_04393	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203385_04393	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203385_04393	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203389_04896	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203389_04896	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203389_04896	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, OFC signal dropout
	 dpk16ahr203394_03953	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203394_03953	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203394_03953	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203416_04514	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203416_04514	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203416_04514	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203483_04126	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203483_04126	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203483_04126	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, OFC signal dropout
	 dpk16ahr203510_04176	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203510_04176	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203510_04176	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, OFC signal dropout
	 dpk16ahr203633_03987	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203633_03987	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203633_03987	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, OFC signal dropout
	 dpk16ahr203678_04980	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203678_04980	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203678_04980	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203704_04327	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203704_04327	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203704_04327	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203713_04367	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203713_04367	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203713_04367	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	bad at vox 15 60 19, tiny bit extension of func over anatomical ---- SECOND OPINION
	 dpk16ahr203724_04421	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203724_04421	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	BADNORMALIZATION -- functional extends outside of structural
	 dpk16ahr203724_04421	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	BADNORMALIZATION -- functional extends outside of structural
	 dpk16ahr203728_04328	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203728_04328	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203728_04328	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization, OFC dropout
	 dpk16ahr203773_04665	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203773_04665	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203773_04665	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr203776_04192	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	poor coreg
	 dpk16ahr203776_04192	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	BAD coreg
	 dpk16ahr203776_04192	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	failed coreg led to bad normalization
	 dpk16ahr210008_04750	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr210008_04750	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr210008_04750	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normlization GOOD, OFC signal dropout
	 dpk16ahr210273_04523	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210273_04523	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210273_04523	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210601_04429	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Bad	Wed Oct 24 15:00:38 EDT 2018	demidenm	bad coreg in frontal, laterial regions
	 dpk16ahr210601_04429	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 15:00:38 EDT 2018	demidenm	bad coreg, leading to poor normalization
	 dpk16ahr210608_04160	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210608_04160	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210659_04944	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210659_04944	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210659_04944	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210686_03966	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210686_03966	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm
	 dpk16ahr210686_03966	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 15:00:38 EDT 2018	demidenm

